SentenceID, MaskedWord, Softmax, Surprisal, Condition, EmbeddingLevel
8,at,2.2722756e-05,15.425503,nwh-gap,3
9,at,4.4478835e-05,14.456521,nwh-gap,3
10,at,3.3168017e-05,14.879848,nwh-gap,3
1,at,3.1031137e-05,14.975924,wh-ngap,4
2,at,1.7623677e-05,15.792126,wh-ngap,4
3,at,3.4785873e-05,14.811139,wh-ngap,4
4,at,1.674339e-05,15.866049,wh-ngap,4
5,at,2.2683553e-05,15.427994,wh-ngap,4
6,at,2.0830661e-05,15.550932,wh-ngap,4
7,them,1.2320436e-05,16.308588,wh-ngap,4
8,at,1.7797027e-05,15.778005,wh-ngap,4
9,at,4.1002044e-05,14.573945,wh-ngap,4
10,at,2.8419907e-05,15.102738,wh-ngap,4
1,at,3.51145e-05,14.797574,wh-gap,4
2,at,1.7061324e-05,15.838911,wh-gap,4
3,at,4.001548e-05,14.609082,wh-gap,4
4,at,1.775627e-05,15.781312,wh-gap,4
5,at,2.5514013e-05,15.25835,wh-gap,4
6,at,2.140694e-05,15.511561,wh-gap,4
7,at,2.6348443e-05,15.211923,wh-gap,4
8,at,1.7336024e-05,15.815867,wh-gap,4
9,at,4.1823598e-05,14.545323,wh-gap,4
10,at,2.8426153e-05,15.102422,wh-gap,4
1,at,2.617795e-05,15.221289,nwh-ngap,4
2,at,1.8974884e-05,15.68555,nwh-ngap,4
3,at,3.08442e-05,14.984641,nwh-ngap,4
4,at,1.8177676e-05,15.747473,nwh-ngap,4
5,at,2.1806467e-05,15.484884,nwh-ngap,4
6,at,1.7148326e-05,15.831573,nwh-ngap,4
7,at,2.4054874e-05,15.343311,nwh-ngap,4
8,at,2.0629395e-05,15.564939,nwh-ngap,4
9,at,3.8591425e-05,14.66136,nwh-ngap,4
10,at,2.9514284e-05,15.048227,nwh-ngap,4
1,at,2.815735e-05,15.116129,nwh-gap,4
2,at,1.815606e-05,15.749189,nwh-gap,4
3,at,3.4124147e-05,14.838847,nwh-gap,4
4,at,1.9837536e-05,15.6214075,nwh-gap,4
5,at,2.5030406e-05,15.285959,nwh-gap,4
6,at,1.6394626e-05,15.896418,nwh-gap,4
7,at,2.4336197e-05,15.326537,nwh-gap,4
8,at,1.9522915e-05,15.644472,nwh-gap,4
9,at,4.2778913e-05,14.512741,nwh-gap,4
10,at,3.0124631e-05,15.018697,nwh-gap,4
1,at,2.2475582e-05,15.441282,wh-ngap,1
2,at,1.7189972e-05,15.8280735,wh-ngap,1
3,at,1.6273816e-05,15.907088,wh-ngap,1
4,at,1.6909771e-05,15.851784,wh-ngap,1
5,at,1.9479137e-05,15.647711,wh-ngap,1
6,at,1.7604068e-05,15.793732,wh-ngap,1
7,at,1.7358112e-05,15.814031,wh-ngap,1
8,at,2.5355519e-05,15.267341,wh-ngap,1
9,at,1.4762096e-05,16.047743,wh-ngap,1
10,at,1.8472827e-05,15.724236,wh-ngap,1
1,at,2.1469948e-05,15.507321,wh-gap,1
2,at,1.9325085e-05,15.659165,wh-gap,1
3,at,1.5725329e-05,15.956551,wh-gap,1
4,at,1.6972817e-05,15.846415,wh-gap,1
5,at,2.1169904e-05,15.527626,wh-gap,1
6,at,1.7344268e-05,15.815182,wh-gap,1
7,at,1.6248474e-05,15.909336,wh-gap,1
8,at,2.6269712e-05,15.21624,wh-gap,1
9,at,1.656882e-05,15.881169,wh-gap,1
10,at,2.0077237e-05,15.604079,wh-gap,1
1,at,2.2755066e-05,15.423452,nwh-ngap,1
2,at,2.1484126e-05,15.50637,nwh-ngap,1
3,at,1.3590464e-05,16.167046,nwh-ngap,1
4,at,1.3838037e-05,16.141,nwh-ngap,1
5,at,2.0399431e-05,15.581112,nwh-ngap,1
6,at,1.4338872e-05,16.089708,nwh-ngap,1
7,at,1.4819617e-05,16.042131,nwh-ngap,1
8,at,2.8281209e-05,15.109797,nwh-ngap,1
9,at,1.3251831e-05,16.20345,nwh-ngap,1
10,at,2.1618524e-05,15.497373,nwh-ngap,1
1,at,2.6384698e-05,15.209939,nwh-gap,1
2,at,2.269111e-05,15.427513,nwh-gap,1
3,at,1.6571454e-05,15.88094,nwh-gap,1
4,at,1.4581595e-05,16.065493,nwh-gap,1
5,at,2.4149625e-05,15.33764,nwh-gap,1
6,at,1.6065494e-05,15.925675,nwh-gap,1
7,at,1.6499165e-05,15.887247,nwh-gap,1
8,at,2.4148707e-05,15.337694,nwh-gap,1
9,at,1.4353598e-05,16.088228,nwh-gap,1
10,at,2.3414572e-05,15.382234,nwh-gap,1
1,at,2.4008319e-05,15.346107,wh-ngap,2
2,at,2.1742566e-05,15.489119,wh-ngap,2
3,at,1.5786789e-05,15.950923,wh-ngap,2
4,at,1.5961718e-05,15.935024,wh-ngap,2
5,at,1.6149941e-05,15.918112,wh-ngap,2
6,at,1.5737238e-05,15.955458,wh-ngap,2
7,at,1.6523241e-05,15.885143,wh-ngap,2
8,at,1.7362961e-05,15.813627,wh-ngap,2
9,at,1.7908442e-05,15.769001,wh-ngap,2
10,at,1.4073224e-05,16.116688,wh-ngap,2
1,at,2.6451327e-05,15.206301,wh-gap,2
2,at,2.3663331e-05,15.366987,wh-gap,2
